Optimizer,objfname,ExecutionTime,Individual,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75
SSA,F5,3.1647274494171143,"[-3.69058491 -2.06804306  0.82896847 -3.30745006 -2.52931866 -1.35398603
 -0.17319249  2.13051408 -1.94071073 -0.41581707 -3.79643323 -0.41713413
 -3.69859877  1.62506705 -3.16321261  3.22042529  3.74975784  1.43682141
  1.37844115 -2.42977405  0.84478497 -4.04886759  3.46330438  3.6444699
 -1.94728595 -3.01667175  0.63171152 -3.04240102  4.32931853  0.17512558]",0.0,30607241.52722008,11386824.9320928,8208634.158013149,6216231.407782638,4768172.658018869,4413446.762865677,4413446.762865677,4413446.762865677,4413446.762865677,4413446.762865677,4413446.762865677,4413446.762865677,4413446.762865677,4388918.713433017,4235423.786542455,4107186.5375185916,3998040.6274286155,3998040.6274286155,3998040.6274286155,3998040.6274286155,3998040.6274286155,3998040.6274286155,3998040.6274286155,3998040.6274286155,3998040.6274286155,3998040.6274286155,3998040.6274286155,3713570.362470722,3713570.362470722,3650490.975547685,2883415.413057605,2265095.7566103674,2073112.0336270768,1824235.3711385096,1258890.3128934777,937607.2015284237,776454.1560143286,677101.3909110153,614485.2452255798,506727.59244025435,402983.99255906674,355047.0244136961,330625.4940917676,309278.6201537832,287282.081397407,270152.7376735655,260591.04075820744,250071.4363581909,244645.4523066636,241313.0237655868,237157.4467913189,234967.06697279462,233280.41662056933,232623.6963661452,232055.70771922768,231548.3750453333,231125.910041187,230951.46033953113,230627.0113813231,230424.00986154279,230277.20631926865,230197.18264793238,230143.50624123326,230096.78732598526,230074.00217554436,230062.89030337555,230050.217536568,230038.38199080352,230032.0217990872,230027.56267361052,230025.62643951605,230023.5035568312,230022.33224539435,230021.77319787248
SSA,F12,3.5626254081726074,"[ 3.2438679   3.28913718 -0.88123414 -0.46404157 -3.61399346 -0.68011649
  4.50118245  6.95736422 -1.01615341 -6.13534172 -8.95117518 -1.02831678
 -2.02101646 -1.59269718 -3.78197092  2.37718025 -4.9462229  -1.20710371
 -7.67506748  6.98507974  3.01222749 -0.39735263 -0.32463196 -0.0764536
 -1.99817263  5.11065816 -4.99694588 -1.04566082 -3.90327456  6.49091278]",0.0,24853619.332298413,5307334.534537251,1561426.0999017665,537090.7495482633,494666.08333717944,398047.02211439953,178370.6861503888,97175.59173862517,60295.02641572534,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,40767.39404221476,37678.272746077455,1813.5695480863258,32.606610555177966,21.887665334854923,21.887665334854923,19.029515375422545,17.895622346521435,12.574538545146973,9.799326700882219,6.973319652047346,6.973319652047346,6.973319652047346,5.71401714401531,5.71401714401531,5.220171196790365,5.193858663953891,4.87196063923172,4.67123336427548,4.526247826191089,4.33762880067568,4.2754570038211535,4.2424476634577,4.199239077376898,4.178752158459342,4.147078162536736,4.122946619234903,4.103207382009618,4.0969569730472895,4.0888195490839605,4.085467751680465,4.083199415221298,4.080831682721961,4.079277102266978,4.078211649301772,4.077591897236872,4.076952402007091,4.07663375027786,4.076460237228261,4.076246197805308,4.076108800735111,4.07600943215711,4.075954485670073,4.075891577048305,4.075867535688577
SSA,F12,3.54180645942688,"[ 7.56760168 -0.8230814   6.78434736 -5.0801872   7.82190073  7.08135116
 -0.47072713  1.36792334  0.38456024 -7.34438931  6.25811028 -0.87082325
 -4.62921864  9.1886408  -8.8998055   2.19505868 -5.57089754  6.55166236
 -5.8927869   7.88772457  7.15349618  3.18696827  6.65328319 -8.873567
 10.18561522 -4.84259472  9.56891433  3.01800861  9.36401826 -8.9880452 ]",0.0,29152297.83798026,1602940.3058326256,1274348.4826237618,1274348.4826237618,779630.9299005419,386170.57368345425,201316.73886010837,113673.34506995248,77072.98751580887,58854.17811728199,46665.29712033366,34046.38294528374,23551.77325162441,16579.366832531614,11928.046228953299,8812.294219146279,6720.534805316137,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,5318.419197479994,2629.452999775157,2629.452999775157,2629.452999775157,323.70660342944393,98.98037515506068,98.98037515506068,95.98695146309574,65.72332485462998,60.870256745736214,52.05435056661343,45.00542709586296,42.60102766595952,36.707292959515996,34.950077209809415,31.216430378435344,27.483499948420874,24.906725154088797,24.593166128869967,23.41253889544428,22.54850842535524,21.880045752565948,21.598836942953316,21.395405401399447,21.12781358175609,20.949132226348993,20.821042550010134,20.68605367966408,20.619810349215562,20.542482473282448,20.50513532779524,20.47645972090374,20.461397800114348,20.450659121514295,20.445810777698515,20.440048285271324,20.433874145070522,20.430696757553697,20.428337401229626,20.427156143681028,20.426451231507137,20.425889036877855,20.425463499613368,20.42519957140349,20.4250951239869,20.42502370122527
SSA,F12,3.496096134185791,"[ 3.03001586 -5.53188635 -0.99074917 -4.21557267 -7.70003421  2.98032404
 -4.58540984 -6.02254064 -4.56552694  5.8236939  -1.12449869 -6.12790354
  2.81792659  2.4520527   8.40587723  2.99614152 -1.27140082  8.86977589
  6.93952006 -1.09034922  1.05953127  6.6641014  -1.02314504 -5.76933431
  2.90005273 -9.4587113  -0.91261485 -1.22976706  1.538124    2.77438689]",0.0,12298632.70355681,456664.2766563251,111264.16780759607,33957.3388950315,10195.45567078077,2123.422657736902,597.815977251395,119.90335756084812,103.13413759699661,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,54.74616117972479,41.41150549822904,38.37472777296943,27.479462225043378,24.067830474257168,24.067830474257168,24.067830474257168,24.067830474257168,19.06637712657599,14.253544796878401,13.246062982408995,10.484235265771922,10.484235265771922,9.41207186213115,9.190171583360447,8.945561669652133,8.871614554553762,8.543643457271576,8.320314508297905,8.201720827636661,8.068203775004397,7.993396356922307,7.9451689919327375,7.9040719006448565,7.8555421320325465,7.8178118896441235,7.807585388983483,7.789880325434761,7.770651609462011,7.761322494335332,7.755746826775563,7.752767522417212,7.749889204183925,7.747464560524606,7.746068103405662,7.745017686976221,7.744412460617104,7.744024440844059,7.743821063806745,7.743560010098739,7.743439285669028,7.743403603858249,7.7433704290940755,7.743344965351924
SSA,F13,3.51436185836792,"[ 5.39762402 -4.46446395 -5.71129696  5.71133102  4.42077687  5.82640597
 -2.61422611  5.5079124   3.22773713 -3.60303123 -2.06282387  4.9266084
  1.2961486  -0.91494241  5.76566907 -0.97470043 -5.53764572 -3.39350436
 -3.91512844  5.4104133  -2.11800763  4.25033256  4.24723422  3.06400725
  5.64276656 -4.90909505  6.07791075 -0.0522629  -5.25376676  4.94994275]",0.0,51883281.77993203,13425593.350372067,3757021.0332626426,3078985.1739760255,2660776.375899722,2660776.375899722,2660776.375899722,2660776.375899722,2660776.375899722,2660776.375899722,2660776.375899722,2622443.8581595244,2526875.0454536905,2444529.00491486,2369483.296725889,2298535.038473093,2230380.134024445,2164711.2876934204,2042521.3239973276,1913004.3730681618,1913004.3730681618,1913004.3730681618,1913004.3730681618,1913004.3730681618,1913004.3730681618,1913004.3730681618,1913004.3730681618,1913004.3730681618,1913004.3730681618,1287702.0075452023,830405.6162670306,641760.4514774409,362567.6658974079,165320.56671088003,72659.32111264527,72280.28318141129,37811.33274347396,36117.00467883526,19255.878252741863,10166.084727388246,6800.013776579836,4629.464336590879,4232.047268691724,2714.8664816915352,1891.421256910567,1336.2776487200051,1008.742919164118,769.3389354502184,667.716950971492,579.9414763264069,524.540405354911,481.4447698330956,456.8233046878767,435.3022887270067,421.7057241782935,408.4470510191775,401.8352436930182,394.23575978289927,389.8990791629435,388.0067018196652,385.6989090014017,383.7953501807484,382.889563660072,382.11456759880997,381.69761446372075,381.43635172241574,381.2776690732911,381.14874679025206,381.07774480309746,381.0158868178904,380.96637330151447,380.93226971758924,380.905846212288,380.8909894898253
SSA,F13,3.4974730014801025,"[-4.82613248  0.22155625 -6.19942428 -6.98884805 -1.62822646 -5.99779906
  6.88589253 -0.75826078 -1.28925782 -7.40447887 -6.8247546   3.51632223
  7.19711115 -7.39390396  6.32299679 -5.33796215  7.34400498 -6.60372296
  6.92511775 -6.15524345 -1.88715685 -2.56007742  5.63565315  7.31875958
  1.57856547 -7.09593973 -6.39964076 -6.90315564 -3.18310583 -6.78501329]",0.0,83193019.38837454,38734934.32552062,14120851.583942119,9498070.643008709,6773100.108329492,6622737.064386361,6081946.434890476,5620181.748596585,5237712.792312637,4950733.586746712,4721246.0295275375,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4520028.914693722,4221462.315829074,3927195.121156623,3733972.974340927,3611604.5318253795,3540170.8026286196,3506140.4147917014,3499578.5020302734,3067069.4910772853,3067069.4910772853,2317554.616963298,1813137.2284644484,784812.6037850863,365563.0350113051,245194.6321558338,151124.64932241288,131962.73709577697,80043.03859406553,73481.28102617656,63074.22517552583,53184.408564831225,45876.326492298744,41486.609329285384,36565.046479936245,34295.48448092119,33141.336192525436,31784.084794988445,30245.896830713773,29111.841184462934,28212.059804081222,27809.977906145425,27374.91029692346,27122.882410327904,27004.419384628898,26894.005404070005,26764.710816830873,26667.65454967856,26591.28975906772,26541.59190211981,26516.45208640105,26493.135143918265,26480.412594354188,26471.3895646498,26467.161485875287,26463.26594561599,26461.94520441168,26459.872407117593,26457.494221138626,26456.81585937833,26456.24098900256,26455.807607568804,26455.468301968747
SSA,F13,3.51041579246521,"[-3.24946201 -4.86734273 -0.93836191 -3.63366242 -5.72576489 -5.86791125
 -5.40520366 -5.75778766 -1.1112939  -6.02704139 -5.59327174  5.91945483
  2.59980427 -5.92578601 -1.2965289   5.90518964  4.91989782 -5.30087983
  2.03231167 -4.97974078 -3.99578416 -5.76094666 -4.28749719 -5.77194802
 -5.12534703  4.40703321  4.55521671 -5.79119496  5.93391167  1.26997367]",0.0,121731591.45049985,31758892.616177116,13253016.425442569,11968678.16951412,11033347.761379171,8069147.62594109,5965114.392324595,4754280.321117964,3850155.8133979654,3169284.7129962128,2654060.279583751,2261348.7742942926,1958936.3914967056,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1725738.1971490486,1226556.1448615424,909442.1571786779,206738.7977342744,206738.7977342744,88278.51084584215,55361.84110212006,34461.23562466486,21890.109585337465,14514.41813142698,7383.704221398215,5239.438465023741,2808.775561456474,2521.5574682093225,1677.9466813347613,1519.9163348820673,1312.2915512761922,1225.662105134197,1070.8013821678057,961.7410894898742,912.2933894909809,875.4912892278769,833.5287549682445,815.8830090291736,807.3296830322633,794.9616760102901,782.4118084341617,776.1075453631379,771.5182167445663,768.2193658936874,766.2889130190563,764.3233661493645,762.8149166556346,762.0468462030727,761.6679131083542,761.1578089158121,760.8031758170436,760.6504476496273,760.5263534555382,760.442853485978,760.3950789083293,760.3721786005689,760.3448824881839,760.3214278745661
PSO,F5,2.15299916267395,"[-1.19939539  2.00929248  1.53534407  1.57800256  1.79672022  0.23423743
 -1.17797868 -0.51366267  0.11330346  1.31479547  1.6990327   2.11420487
  0.45415405 -0.7211918  -0.51942934  0.08608476 -1.49191971  0.94067788
  2.0514779   0.5762808   0.50808224  0.66039602  0.54988544 -0.08066115
  1.42352615 -0.69403131  1.16194275 -0.64428407 -1.22996552  2.75057664]",203222121.6422291,115876335.19731931,37425321.47407514,9436329.866747266,2596801.0431682477,2596801.0431682477,2441297.7611666652,1113901.8812771316,1113901.8812771316,1113901.8812771316,1113901.8812771316,938007.2605277786,867960.3289453152,651554.7480201337,651554.7480201337,651554.7480201337,589207.2739071335,589207.2739071335,549204.762775496,348613.9973379065,333215.4410745701,333215.4410745701,333215.4410745701,333215.4410745701,264286.41365508584,229930.8662729987,229930.8662729987,229930.8662729987,211532.89661770492,130871.07983889656,130871.07983889656,130871.07983889656,130871.07983889656,102275.86518215077,102275.86518215077,102275.86518215077,102275.86518215077,88823.4423674687,88823.4423674687,49919.71019644583,47037.39150626867,47037.39150626867,36436.45432875436,36436.45432875436,34673.55091613406,34673.55091613406,34673.55091613406,34673.55091613406,34673.55091613406,30903.377001924535,30903.377001924535,30903.377001924535,30903.377001924535,27189.633059448122,27189.633059448122,26899.536519397694,26899.536519397694,24619.48062520355,24619.48062520355,23657.108999774384,19732.004264413616,19732.004264413616,19732.004264413616,16755.299658182135,14281.983781000768,14281.983781000768,13917.798939416807,12746.780653787746,12746.780653787746,10873.343414860805,10427.38962183335,10427.38962183335,9738.147239119771,8620.130868361319,7951.91710708397
PSO,F5,2.1493406295776367,"[ 1.47663906  0.60585792  1.5429119   1.29234826  1.02793956 -1.43859238
  0.92761881 -0.88628517  1.05914639  1.73102882  1.0328555   0.32638657
 -0.00630036 -1.27017335  1.32005187  1.04529657  0.98864269  0.70256879
  0.64394402 -1.55761353  1.87558908  1.01394749  1.48936218  1.62829233
  0.92031633  0.74521168  0.19906723  1.64770085  2.29424099  4.65975406]",324740792.84124154,136525682.476222,49673909.34567546,13322765.066499628,4872645.472389487,2908653.8669147817,2908653.8669147817,2114136.4509261125,1794890.6353304214,1794890.6353304214,1552752.7041225277,1552752.7041225277,1552752.7041225277,1028883.2434682129,823251.4351128499,456835.3231811005,456835.3231811005,324031.90645143733,324031.90645143733,290643.34195330343,249496.78840171325,249496.78840171325,249496.78840171325,249496.78840171325,249496.78840171325,195188.95416603223,146306.58909726187,142111.78425547795,142111.78425547795,142111.78425547795,142111.78425547795,142111.78425547795,96169.30498237016,96169.30498237016,96169.30498237016,85839.50623143488,81952.20114900419,81952.20114900419,57122.42636476051,57122.42636476051,37514.47827609007,37514.47827609007,33465.77539277476,33465.77539277476,32159.6466466628,32159.6466466628,28391.553684540417,26136.564360457684,26136.564360457684,23885.421048456792,23885.421048456792,23885.421048456792,23885.421048456792,23885.421048456792,17164.471072831755,17164.471072831755,17164.471072831755,13121.76326443364,11977.054621464016,9851.899833662526,9383.14819187067,8024.929191644457,6586.260981583112,6477.016275665578,6477.016275665578,6477.016275665578,6477.016275665578,6445.466688891403,5351.292261180244,4886.70972172906,4616.331181377958,4542.634210679855,4542.634210679855,4298.310072177694,4076.6831543550647
PSO,F5,2.1763265132904053,"[-0.71072149  0.74937221  0.53081761 -0.11420962  0.77178366  0.73312754
  0.36042335  0.42562839 -1.37191501  0.683173   -0.28670001  1.26683137
  0.96812669  0.7947176   0.7262226   0.6520777   0.54260025 -0.62652844
  0.4095681  -1.15679373  0.86880052  0.36881877 -0.64374838  0.3127461
  0.13035768  0.68436884  0.9699288   0.72997164 -0.60816904  0.28829975]",282262492.0126403,112404909.3059204,45207853.381986335,10303281.833172217,4620190.555150776,2622383.4093870227,1829339.284268203,1829339.284268203,935840.6240172258,935840.6240172258,935840.6240172258,916348.4373430714,916348.4373430714,648379.8690389299,648379.8690389299,648379.8690389299,270389.33915796253,263380.47035214404,263380.47035214404,263380.47035214404,263380.47035214404,219722.84186909162,219722.84186909162,167038.57486955874,167038.57486955874,122409.20387520862,122409.20387520862,122409.20387520862,122409.20387520862,122409.20387520862,122409.20387520862,122409.20387520862,115320.81257656429,115320.81257656429,115320.81257656429,90552.0211633698,90552.0211633698,67907.00406182017,57603.560607262996,57603.560607262996,57603.560607262996,56597.81187212062,47708.40729841858,47708.40729841858,17861.12268963299,17861.12268963299,17861.12268963299,17861.12268963299,17861.12268963299,14590.925856888287,13181.868407572396,13181.868407572396,12384.22437564153,8372.667483080133,7626.793525958496,7626.793525958496,7626.793525958496,5539.293328027544,5539.293328027544,5539.293328027544,5539.293328027544,5127.25468073081,4059.838602935929,4059.838602935929,3297.3223536150854,2712.1281692846123,2325.866772989211,2325.866772989211,2115.6976904111134,1756.8592833016185,1697.0302229186643,1678.962209585092,1666.6257284519552,1620.3173409156104,1313.6655002752163
PSO,F12,2.387378454208374,"[-4.57589596 -4.80924985 -5.59559224  2.98371636 -5.51175216 -0.6291524
  4.90932987 -9.03727724  3.21118667  2.30417023 -0.6905369  -5.49661206
  2.91351018 -5.42360823 -4.90258661 -1.34092337 -2.51206345 -1.13488196
  2.2799925   2.72412132 -4.88460216 -0.95297428 -1.89153407  3.10500792
 -1.24728432 -0.1225756   6.323437    7.2149297  -5.19942542  7.22785135]",680154227.307096,354777961.43298,146952013.61428162,41502889.608964905,14225887.837693645,4181633.1042065024,1734109.9724677582,188280.32873780897,21201.79465899251,9698.120924665918,700.0415949266909,327.7764070789109,36.77384466791671,36.77384466791671,36.77384466791671,36.77384466791671,33.78889244378223,33.78889244378223,33.78889244378223,29.667259415706138,25.723793861157812,15.974438903947437,15.974438903947437,15.974438903947437,15.974438903947437,15.974438903947437,15.974438903947437,15.974438903947437,15.299298853225597,15.299298853225597,15.299298853225597,15.299298853225597,15.19420934856292,13.663557145613868,13.663557145613868,13.663557145613868,13.663557145613868,13.663557145613868,13.663557145613868,13.378628976076623,13.378628976076623,12.4239425884451,10.69358947834218,10.69358947834218,10.69358947834218,10.69358947834218,10.69358947834218,10.69358947834218,10.69358947834218,10.69358947834218,8.902068603142505,8.902068603142505,8.902068603142505,7.906681077635119,7.906681077635119,7.906681077635119,7.906681077635119,7.906681077635119,7.906681077635119,7.906681077635119,7.862301391176552,7.733750634290952,7.481892672860198,7.243436780228334,7.243436780228334,7.072296914955523,7.072296914955523,6.961445103838616,6.9058257584262845,6.9058257584262845,6.507843592148342,6.1620434318917106,6.1620434318917106,6.06607292075448,5.216684582067248
PSO,F12,2.3795039653778076,"[-1.16853447  0.24469977 -0.44582714 -0.66330838 -1.46796253 -0.56166764
 -3.97946774 -0.8460684  -0.49507053 -1.48772949 -1.33816936 -2.64547464
 -1.1024234   1.82129285  3.25479179 -0.89041715 -1.04836887  0.63681969
 -1.28803968 -2.25384581  0.07096219 -1.55486517  1.01212121 -0.83940587
 -4.15411265 -0.83602909 -1.59606923 -0.37345545 -1.30539387  1.29880134]",497200404.36376387,299796200.07766914,164639867.38895375,55056322.813207954,14890344.545165678,1606027.467651909,128707.16325440895,2856.7278152328777,2856.7278152328777,2856.7278152328777,2856.7278152328777,860.7740320414274,86.11419227966219,86.11419227966219,44.075653028063925,43.07746088332977,38.15209849099101,26.809353300132106,23.065923162696254,20.635765807004635,20.635765807004635,20.635765807004635,20.635765807004635,20.635765807004635,17.581135299771997,17.235260432310277,16.385619272781383,12.692636472265608,12.692636472265608,10.681363024945645,10.681363024945645,10.480290393454132,10.480290393454132,10.480290393454132,9.721646532822156,9.721646532822156,9.721646532822156,9.11802688889105,7.696603056277864,7.696603056277864,7.696603056277864,7.696603056277864,7.301874542150006,7.301874542150006,7.301874542150006,7.301874542150006,6.531238981633614,6.531238981633614,5.862772763533487,5.862772763533487,5.862772763533487,5.862772763533487,3.954049288386459,2.768672151679251,2.768672151679251,2.6928431024003516,2.6928431024003516,2.6244362186289734,2.6244362186289734,2.5246816001996084,2.5246816001996084,1.3869001610665146,1.3869001610665146,1.3869001610665146,1.2365475364046434,1.2365475364046434,1.2365475364046434,1.2157606861027135,1.1549900447924846,0.9744827950823971,0.8901402906436571,0.6784231177418237,0.6784231177418237,0.6661057152469544,0.6661057152469544
