Optimizer,objfname,ExecutionTime,Individual,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75
PSO,F12,2.3955955505371094,"[-4.93028992 -1.09040196  0.17243631  2.91785228  2.3319859   3.6733548
 -1.16805902 -5.26007302 -1.13902117 -9.72597161 -5.14829666  2.67613905
  3.42217102 -0.56224085 -7.12723091 -5.08771363  2.28234142 -4.846925
 -5.50336909 -0.78320363 -1.28825395  3.95919608 -9.04300231  2.94965277
 -1.34574547  1.42806183 -0.49363893 -1.37031706 -2.12125357  0.34587674]",533543026.4449297,301696148.8861296,124657532.11760458,43238339.619878456,12977779.168468159,2464421.8592560273,817311.2251149497,98856.38879255523,66110.45414390898,59092.348380713374,14225.502323254783,1291.9558455263711,1291.9558455263711,1291.9558455263711,1159.6700771596206,590.2076975591618,239.58102100695348,184.18287738077728,109.23397275393886,40.47807576893624,40.47807576893624,40.47807576893624,40.47807576893624,31.377831391136286,31.377831391136286,26.477788165493603,22.51872382806975,22.51872382806975,21.8386790079228,19.499646116625957,19.30634858598239,19.30634858598239,19.30634858598239,17.501166864827237,17.501166864827237,17.501166864827237,14.961888417733112,14.961888417733112,14.961888417733112,13.330754048913105,13.330754048913105,13.330754048913105,13.330754048913105,13.330754048913105,13.227526081688241,11.234165292530543,11.234165292530543,11.234165292530543,11.234165292530543,10.665080282999277,8.720154577115657,8.720154577115657,8.720154577115657,8.417348336314893,7.715398488704326,7.715398488704326,7.715398488704326,7.715398488704326,7.715398488704326,7.715398488704326,7.680334440846207,7.680334440846207,7.3597986328083325,7.3597986328083325,7.347851686762257,7.347851686762257,6.898469454329247,6.898469454329247,6.549059088720024,6.402162984416114,6.402162984416114,5.5165183154155555,5.5165183154155555,5.5165183154155555,4.3883177852888435
PSO,F13,2.4590885639190674,"[ 0.24959796  3.9249334  -0.37458706  1.48140011  2.79537524 -0.34522407
  4.67552801 -0.14017034  0.79195329  0.90294428 -0.09782628  2.92480147
  2.09051692  2.17292191 -0.14628665 -0.83454128  1.82891128 -1.73776645
  2.68148353  1.77548139  0.70706567  1.96548018  0.91191783 -0.66010784
  1.19451394  1.15742906  2.49663295 -0.67780336  1.34416095  3.14968868]",1396644965.8495767,895271995.9646777,443228559.7793914,192252612.7271288,60440533.32662953,18076597.827578917,4187082.499671575,295103.1018261933,295103.1018261933,295103.1018261933,295103.1018261933,251479.4462439431,130796.91968566726,130796.91968566726,83926.70796445795,80804.20441845022,75476.80255161192,28169.305889106352,26662.653385096346,22910.656745637927,22910.656745637927,235.99754898119414,235.99754898119414,235.99754898119414,235.99754898119414,235.99754898119414,235.99754898119414,235.99754898119414,235.99754898119414,235.99754898119414,206.87036839207343,206.87036839207343,174.08544620039973,174.08544620039973,150.2935599410829,150.2935599410829,104.71183551423441,104.71183551423441,104.71183551423441,77.3205874028105,60.53096188764026,59.864659396224866,59.864659396224866,51.56681141205439,48.24577777705694,48.24577777705694,48.24577777705694,41.46058786957778,41.46058786957778,37.663760599528175,37.663760599528175,37.663760599528175,37.663760599528175,37.663760599528175,33.4607785339738,29.254314838721562,27.64756004482652,26.983290356886364,24.649183240070794,24.649183240070794,24.649183240070794,24.10527954653602,24.10527954653602,21.909444041655618,19.115061480975942,19.115061480975942,18.562995645486172,17.78373059696143,17.78373059696143,12.560673599483613,12.404411932231598,12.404411932231598,11.426676005654107,10.92211163463355,10.512037037758034
PSO,F13,2.4691901206970215,"[ 1.22029113  0.17963816 -1.43168585  0.83049086  2.03860359 -0.74755082
 -1.22646938  1.91812508  0.88783681  1.97713713  1.48431338 -0.90087199
 -0.1103063   0.87814797  0.38513189  0.38516966  0.12830405  1.03033551
  0.08148465  1.5271515   3.28645985  1.65664223  1.6846074   0.71542769
  1.15746079  1.02143963  1.7666781   0.53462619  0.8291521  -0.33025931]",1024801373.650002,699168018.8287178,416352481.43430156,196837016.16462374,89702337.83005267,27430833.108909883,7454323.640669568,4122650.226668171,4122650.226668171,3429959.0346398666,2089324.804879437,1267791.371505146,1012088.817918967,398444.34362162225,248606.7384637918,248606.7384637918,170043.4412484275,109587.25441717642,87526.35942655648,54530.54443655828,54530.54443655828,51416.25931322211,48032.04055555904,19273.792228704944,19273.792228704944,19273.792228704944,14866.595518131635,13401.753033408308,7455.245623397109,4944.955319620335,4944.955319620335,4944.955319620335,4944.955319620335,3059.91521420188,3059.91521420188,2221.8629131730368,1203.2065086164735,1203.2065086164735,500.1708049130373,279.4581420578871,279.4581420578871,175.12967735306898,175.12967735306898,142.53653181199567,56.182731898823334,55.54187608654774,47.29310270445369,47.29310270445369,42.497737466968,42.497737466968,41.01393956815417,41.01393956815417,39.77877003041444,33.336665211908304,33.336665211908304,33.336665211908304,26.288791598590734,26.288791598590734,26.105927669146627,19.61896643669796,16.34716355045325,16.34716355045325,15.436977160223055,15.248953837420206,14.875436242746048,10.555033115230394,9.47438622104401,9.47438622104401,8.963536569013446,8.45451905875718,8.45451905875718,8.45451905875718,6.945151566218101,6.188725612081825,5.548689580896755
PSO,F13,2.4386603832244873,"[-0.13362642  2.04076631  1.67699877  1.36109491  0.78693389  1.18832451
  0.95502138  1.70704728 -0.2771701   1.08729591  1.15665656  3.30831958
  1.34632467  1.45866404  1.96864542  0.78389922  0.78867403  0.73020051
  0.21021438  0.70254679  0.33165869  0.07728145  1.25082721  1.42955558
  0.57332553  1.50137589 -0.75367084 -0.63633698  0.62603677  1.38977494]",1323757595.859161,861827577.8135152,456525368.4976945,201983054.25565055,65802392.96820283,25481061.142084535,6945294.885192179,1438996.2898900055,625700.8986847808,540165.0858128638,526880.076587402,365460.64851591614,88304.1454239637,88304.1454239637,84157.00593990482,63088.677735420926,63088.677735420926,38297.42708398896,38297.42708398896,38297.42708398896,24952.057054603072,5742.487144049409,1016.4097137669725,1016.4097137669725,1016.4097137669725,1016.4097137669725,734.0168463409032,555.8284870809208,519.1629081784982,121.16481648348011,92.75745449391529,92.75745449391529,92.75745449391529,67.75537995938664,67.75537995938664,45.078872700409185,36.45942297665831,35.53439077418678,29.21522213557395,29.21522213557395,24.030167825960945,24.030167825960945,24.030167825960945,24.030167825960945,16.075123653732046,13.774289883106418,13.774289883106418,13.774289883106418,12.89845780711611,12.89845780711611,11.748221309867706,11.748221309867706,10.359177240158306,10.359177240158306,9.831844506974262,8.491715254356842,8.491715254356842,7.039338548786917,5.7886667156085565,5.7886667156085565,5.6549879367769975,5.450311605208093,5.031736748165388,4.459167958892601,4.459167958892601,4.459167958892601,4.050265846047512,4.009409832068818,4.009409832068818,3.093292659316859,3.093292659316859,3.093292659316859,2.9356304480906052,2.592741817075691,2.592741817075691
GWO,F5,2.2802772521972656,"[-0.22324176  0.03545217  0.1364221   0.15424849  0.17452546  0.17149152
  0.1048197  -0.09375664 -0.08246022 -0.06802057  0.11136779  0.01215792
  0.03845642  0.0072662  -0.09013587  0.09944753 -0.09700251  0.14592755
  0.18533627  0.15591521  0.11002986 -0.11468854  0.08637884  0.10002932
 -0.06731203 -0.09822619 -0.07318698  0.1012768   0.00859635  0.10037761]",203222121.6422291,203222121.6422291,136136697.46345803,92792855.41021746,39357387.40261829,39357387.40261829,12146078.006422067,12146078.006422067,6064590.679370279,6064590.679370279,4124851.2513769795,1878973.6143458004,1492009.8134152468,1031972.410464958,427612.6821145852,256975.5926142986,190166.25453568902,148194.45249528365,74226.95944039072,29786.555981246067,29786.555981246067,21249.629802405743,13459.14052315149,11865.146453186066,6598.394989262139,4090.854364776055,3174.1237994839767,2345.9070727622834,1520.337101862286,1178.957298147865,1178.957298147865,926.900938598465,740.54101609085,719.6026957421464,690.3465615477089,506.90303472590085,442.7115757144628,390.66577323518953,337.16354184838553,262.7261517687993,243.77330963343684,227.91138039480768,204.25960758107328,191.84761419108304,171.97919495084878,157.77586779272076,149.1765215681767,137.79214552577375,121.28149476673822,115.92827994609236,104.31822519903349,100.36670444405313,94.56958429992555,91.52889820236402,87.33101225449832,83.2210937297828,79.62904755257728,77.13297561244548,74.77118174618651,72.1638220507561,70.47374637707331,67.14234856219649,65.75323396923628,64.94280300286319,63.60222582288242,62.43669784470622,61.494899800893826,60.62395395470727,59.00333496053371,58.142146771933746,57.970495373000226,57.4102766418404,56.97717224297039,56.846491820197784,56.636975215945014
GWO,F5,2.260233163833618,"[-0.25147733  0.07400766 -0.08123841  0.08601204  0.09495094  0.07511456
  0.06495433 -0.05324933  0.07438805  0.01654545  0.07051557  0.07896531
  0.02007001  0.08250712  0.0702923  -0.0405237  -0.05641749  0.06793411
 -0.06951872  0.07575129  0.06178776 -0.04326858  0.08760832  0.08526487
  0.07479538  0.08351272  0.0665191   0.05895484 -0.07263026  0.071258  ]",324740792.84124154,181053007.91942856,181053007.91942856,61499862.977344766,25409130.194357544,14649708.441156857,14649708.441156857,10375185.004304178,5558775.482592759,4098116.5356739773,3652375.7879655436,1568740.7323341037,1043017.0963252316,634494.5802149088,460037.5610552369,134280.44534926003,84502.19047461454,44799.871319971324,29323.771566742973,20085.723703965148,12692.077461890729,6727.970785017568,5872.859057728532,3140.187284228181,2769.15793405466,1609.8823141067844,1385.6292721287707,956.8077042805836,747.9625815938058,546.4601518762108,502.9903849383638,490.61321235251376,382.0219875937303,308.64330717457295,256.7393690372635,253.55365652865189,216.67260517640167,195.5603815442011,177.96917635781332,155.67135477336814,149.05093698508776,133.21419691198068,119.1361890547578,107.59444946579303,101.13530911889491,95.51981335265081,89.6513355485368,84.35683211531507,78.8544275669509,74.41107645966065,63.91004988421436,62.329927109030784,59.87374562877027,56.404975545236006,55.27115944008232,53.491180471315545,51.11025301092459,50.16230545312067,48.71118453494816,47.108378737030755,46.114421720405126,45.46710567818563,44.848539347736406,43.787791154768826,43.34584716524599,42.4619736450761,42.07135646207154,41.78501653930826,41.33452277634814,40.863671989214886,40.690023494605704,40.38627129552737,40.36868609601789,40.257072949412404,40.15482825287391
GWO,F5,2.2573392391204834,"[ 0.11215481 -0.0353906  -0.0476791   0.04983118 -0.02779609 -0.06220592
  0.0762505   0.04779084  0.05586585  0.04558955  0.06330358  0.04724526
 -0.02735659  0.05623674  0.05942082 -0.03653889 -0.0242541  -0.040649
 -0.05030328  0.01639112 -0.04066818 -0.05712354  0.05920011  0.02737882
  0.05779043  0.06275974  0.0409525   0.04983811 -0.04316609  0.04497765]",282262492.0126403,216041303.1259561,143426814.39025092,133721178.03491811,44247705.723147154,28153427.237264715,12666088.10396251,8077760.446363062,4486759.451864007,3160226.841016973,1411927.281655895,682455.6764908325,542045.4630579315,389833.3453571271,235328.1254742453,91550.01585040815,52513.09672240432,34689.92765316884,32776.75094717784,15125.199247575338,9987.16564508607,6508.891078146654,4921.689257346027,3050.8703104509736,2292.757337883627,2043.4475449925947,1695.1847730197394,1165.5145891005304,917.728905765487,738.504978327734,564.975326404934,427.83675991627405,325.03911848584386,231.74521166026608,224.77936483034298,191.87484701627778,159.1790864957572,141.57260917431685,133.40012248011567,124.31586111755996,106.11119947306396,98.04607172625826,87.77123986592082,75.12787528579045,68.31610512050209,63.90398261718517,58.95180831073548,56.991639580891444,54.00157952963295,51.178826232546854,48.47895047194776,47.215421092340314,45.580049230861526,44.04832797873449,43.103323551528526,42.34032765689413,41.244559996318586,40.50377920533039,39.362885386949586,38.99751193682337,38.11444240652823,37.83260977713631,37.52327808241899,36.88477889242258,36.49622445138583,36.2772340668024,35.9617038103149,35.5421260334675,35.47286274535244,35.33419341319825,35.18566598863302,35.04888831869803,34.95909478998463,34.89202941615129,34.844515338964555
GWO,F12,2.5014045238494873,"[-0.98261948  0.16821853 -0.9725347  -0.51651025 -1.11001918 -1.08215673
  0.92684301 -4.84737149 -1.02182169  0.12540463  0.4953931  -0.98188045
  0.95019249 -0.97801289  0.22137128 -0.98865129 -1.42196408 -0.52840754
  0.2281307   0.22795941 -0.94754732 -0.86605186  0.10208492  0.11441513
  2.40411131  2.99942991 -0.9931893  -0.73475547  0.38561476 -0.79550882]",680154227.307096,680154227.307096,396578824.81131655,326230079.42039144,226869739.32894978,42550171.45930097,38952636.18948413,4499132.482873002,4499132.482873002,4499132.482873002,45797.28974466689,45797.28974466689,23038.865958791604,10150.020493568232,1158.4844525838294,27.613309167920164,23.550196944772164,12.632466273171325,12.632466273171325,10.095671054179162,10.095671054179162,7.114510340816471,6.346956883303287,4.360774800973246,3.0110922286185557,2.0257768805730403,2.0257768805730403,2.0257768805730403,1.8196350836775843,1.8196350836775843,1.7777940405982857,1.4661369939350843,1.4661369939350843,1.2856646543190848,1.1951661966305782,1.0907163608798942,1.0907163608798942,1.0907163608798942,0.9417182911538978,0.9417182911538978,0.9417182911538978,0.909176082122855,0.8867212736078698,0.8447810709559026,0.8447810709559026,0.8447810709559026,0.8304711964104782,0.7764350429118207,0.7731947100619538,0.7731947100619538,0.7731947100619538,0.7731947100619538,0.7731947100619538,0.7534959822678324,0.743033817193853,0.7114235856625049,0.7114235856625049,0.7114235856625049,0.7114235856625049,0.7105637465451298,0.7067720900790043,0.7067720900790043,0.6951457814717287,0.6930990721280762,0.6817238558071899,0.6796956093716059,0.6776115972393689,0.6724080745328924,0.6669894754449581,0.6632783191694164,0.6570125375895818,0.6555997379074494,0.6518409772221437,0.64803612474347,0.6461776196910672
GWO,F12,2.496119737625122,"[-0.99061893 -0.93531866  0.09777176 -1.25825149 -0.9287055   1.33842181
 -0.95717005  1.45771824  2.8523698  -0.98238045 -0.63845593 -0.07142132
  1.08783825 -0.89667145  0.77490826  2.78626216 -0.99896849  0.85937764
 -4.75291371  2.97147241  2.94862787 -0.9818508   1.11029613 -0.95621418
  0.27422798  0.35865783  0.17436876  1.04946515 -0.96781183  0.5731339 ]",497200404.36376387,497200404.36376387,186457778.01534426,186457778.01534426,186457778.01534426,139781493.5617557,93231680.21980742,31865561.651030406,10337882.234012539,6974004.229027168,2230166.16605276,954481.3422033639,409820.79999137245,165054.48719970355,13978.094182220293,146.74963245192706,24.655652497174373,24.655652497174373,24.655652497174373,23.49944681643328,20.134805048491913,15.794967141645946,12.918500522425395,12.138063997138918,8.431629938265704,8.431629938265704,8.431629938265704,8.333387131922617,7.862887759221542,7.214601294712426,6.656864618688,4.318859551314156,4.318859551314156,4.098596685901538,3.955327019218726,3.835107525485723,3.6208733742911843,2.9471172601510083,2.6654501071624637,2.6516701803372884,2.4677980796764554,2.1967083842191815,2.1548085829032253,1.9768987320071623,1.9713588280637746,1.9114012676324186,1.8780871694590746,1.7427013170219243,1.688469104697204,1.6163209544112493,1.5296977315362206,1.5296977315362206,1.5296977315362206,1.4539712251500687,1.346286288587826,1.346286288587826,1.3087334973369193,1.299056669993102,1.2644572062398978,1.2536127018111352,1.1690512787857894,1.1690512787857894,1.1690512787857894,1.1690512787857894,1.1320738333487297,1.1320738333487297,1.1280878513466015,1.1280878513466015,1.1239906108674733,1.1164491146093931,1.1090309263410145,1.102175880664981,1.0998590907394838,1.0948300345005582,1.0929245306646964
GWO,F12,2.4966166019439697,"[ 0.0510845  -0.90737329 -1.17211764 -1.420181   -0.93510933 -1.34348163
 -0.17343044 -0.80145111  0.73771788 -0.99865101 -0.71947511 -0.74795391
 -0.26288804  0.35987705  2.63185501 -1.00635169  0.67476536 -0.98284728
  0.62405748 -0.95486911  0.00485178  1.32752312 -1.01990903  0.22311069
  0.40715282  2.73258482  2.94048661 -0.98247381  0.66592001  2.78554124]",533543026.4449297,438222464.3413225,345808374.56783897,165886696.31165862,83585136.52406296,41910408.50231071,15572604.358142054,4536984.283175622,369417.8867261797,369417.8867261797,225708.84851607957,2837.817938703996,668.0126582382034,164.24952116584308,24.226261919718098,21.95418459173557,16.020364222548828,11.986184738174298,8.430778281108427,8.19046925470856,7.71210999249054,7.147392470711156,5.583174213382278,5.583174213382278,4.397453862320251,4.397453862320251,4.125962250754142,3.9931889586139517,3.785531731122667,3.128630932910022,3.128630932910022,3.097460486886999,2.706964922005275,2.280836862412871,2.2565613841155696,2.2565613841155696,1.9330148117043813,1.786046842386624,1.7445608935550532,1.7445608935550532,1.7445608935550532,1.7445608935550532,1.7445608935550532,1.7445608935550532,1.7445608935550532,1.685154019409572,1.685154019409572,1.6225978386866953,1.6107724123562661,1.5247838289251943,1.503597539374677,1.4799779593415858,1.4778533595591208,1.4770769698207575,1.4649191861415816,1.4570997005711372,1.4440268138419334,1.4142606016797377,1.3996087295542405,1.392170719943109,1.3829178366642518,1.3772946830839525,1.3730275038783901,1.3589541305228148,1.3589541305228148,1.3490475208926889,1.3373912306384723,1.3280766874012782,1.325713746800559,1.3256668759546737,1.3221406714544475,1.3142127119711118,1.3131088074659296,1.3090534908921307,1.3066396239394968
GWO,F13,2.5594546794891357,"[ 1.33152235  0.62596599  0.1470441   1.01589637  1.0705947   1.03926064
  0.57492726 -0.19780363 -0.35178499 -0.3192034  -0.03066325  0.99687036
 -0.07665664  0.98137226 -0.39289761  0.00337733 -0.33082499  1.00986719
  1.07836227 -0.19050788  0.02908651  1.32709008 -0.18016632  0.99430646
 -0.22942058 -0.34775303  1.01100974  0.98156667  0.23806582 -0.13849393]",1396644965.8495767,601452307.1620241,461193238.9521586,201272854.31920058,184211553.68897069,166943307.81599602,62959188.65673404,55768851.763007954,29061956.60158252,19808303.762269516,12552449.993138665,9998520.658306839,3631602.9723179457,728787.6060674597,194379.21274787493,72406.40664986262,5636.410809558342,2544.28015456798,1743.8679491337518,149.54207534155205,149.54207534155205,54.36619895782991,54.36619895782991,31.420089995545062,25.266014310370025,19.80958513578419,12.416848695311089,12.055808106368337,9.271584846572065,9.213199929730123,8.360787714277704,6.0633178947841095,6.0633178947841095,5.063481793424182,4.623721294716999,4.41965982487847,4.020423939692536,3.8839060038153046,3.6297774454953813,3.36712850348382,3.3150755596920862,3.171651913497042,3.041312605266359,3.041312605266359,3.041312605266359,3.041312605266359,3.041312605266359,3.041312605266359,2.9977356064369833,2.8741092876085172,2.8741092876085172,2.7240342452674553,2.7240342452674553,2.7240342452674553,2.7240342452674553,2.7240342452674553,2.7240342452674553,2.7240342452674553,2.7240342452674553,2.6891623171975407,2.6671582158087754,2.6476769746363624,2.56735424355065,2.56735424355065,2.56735424355065,2.562567380818426,2.541210672804942,2.510411237894149,2.510411237894149,2.484332363100992,2.4636448065462235,2.4636448065462235,2.4636448065462235,2.4435855134703504,2.4337345568670012
GWO,F13,2.5579216480255127,"[ 1.00952987 -0.21774701  0.34814684 -0.18889669  0.67324671  1.21953706
  0.83591102 -0.01108334  0.99675532 -0.13596257  0.67946379  0.22303627
  0.3138154   0.65709608  1.00727067 -0.22822244 -0.6414445   1.00103535
 -0.05561564 -0.3214037   0.9956917  -0.00712369 -0.11288404  0.66765656
 -0.20880218 -0.01434629 -0.07408874 -0.1735576  -0.01327865 -0.334157  ]",1024801373.650002,899793088.723337,807148680.4962939,358712148.4583572,358712148.4583572,113362439.81864116,66485452.929328926,32600148.312893886,20556965.499028258,9546347.805840382,3041237.4695754605,2317330.4087437876,821543.4951574417,524112.5683357994,180821.35224457618,14255.195954351706,12659.963641052502,2947.3915544641914,52.655151735657995,31.430616450217777,25.91930413827697,19.936095775284848,19.936095775284848,15.954570471164978,13.290214297352456,11.111389626603632,9.046722077527813,7.91823348540656,6.41806586378842,5.437750193497861,4.863259990873773,4.423089821834743,4.357839410697657,3.984066841113852,3.964350899084705,3.8701480475772096,3.8701480475772096,3.6745375330819785,3.601364586327179,3.5931447821126192,3.5693607081909144,3.5693607081909144,3.471626716158095,3.3388105487379054,3.3388105487379054,3.3388105487379054,3.3388105487379054,3.3388105487379054,3.3343851441006755,3.3026632609531172,3.2714040753512914,3.178190633360508,3.178190633360508,3.178190633360508,3.178190633360508,3.178190633360508,3.178190633360508,3.178190633360508,3.160350525352618,3.160350525352618,3.160350525352618,3.033709094986724,3.033709094986724,2.9946101181244664,2.9946101181244664,2.9469470101105735,2.9469470101105735,2.9469470101105735,2.9469470101105735,2.9389071287873096,2.927630107560407,2.9165430112545714,2.9137821329885507,2.899876637266247,2.898466762290101
GWO,F13,2.563051223754883,"[ 0.99540229 -0.18731922  0.04406652 -0.30785501  0.99338721  1.19750331
 -0.03914714  0.37568017  1.33727696  0.87455287 -0.09826315 -0.31843935
  0.66254844  1.00467618 -0.11452257  1.00293882  0.89057014 -0.03319524
  0.98735877  0.92287663 -0.21261738  0.67023685  1.29156432  0.72832751
  0.75686014  0.30150558  0.61102274 -0.03609235  0.35022173  1.01058604]",1323757595.859161,971383042.9828259,960357071.1021096,364570968.98349196,343428138.5663733,95785223.95677704,44859484.15354505,7123245.759477355,6099148.884434842,1290830.9734033665,413355.91255618114,413355.91255618114,133839.9928746596,133839.9928746596,28578.929037354876,16733.890518683584,730.020802546599,730.020802546599,43.868631378895344,38.966475628110075,32.542107772322986,26.402540448045933,18.706634179170482,15.35102699092532,12.141134444706061,10.309534110579907,6.845365667669902,5.864798181362701,4.385924252557792,3.7875906661899688,3.729765326108656,3.5251354501269034,2.9322428391630715,2.615263204576962,2.3815345147912876,2.358887024836501,2.2357980977657075,2.2357980977657075,2.1205107691535505,2.1205107691535505,2.0692622076870912,2.0352624856587966,2.0352624856587966,2.0352624856587966,1.9362865513123186,1.9362865513123186,1.9362865513123186,1.9362865513123186,1.9362865513123186,1.9362865513123186,1.9362865513123186,1.9362865513123186,1.9362865513123186,1.9171573761497946,1.9171573761497946,1.9171573761497946,1.869242673810679,1.8440032525142773,1.8172700219345845,1.8172700219345845,1.8172700219345845,1.7361420747766343,1.7361420747766343,1.7361420747766343,1.7361420747766343,1.7207367047588864,1.7207367047588864,1.67396848601891,1.67396848601891,1.6632208449801358,1.6258178481087997,1.6258178481087997,1.604510218007629,1.6002619841348644,1.5865381801072949
